Date,Platinum,Palladium,Rhodium,Iridium,Ruthenium
27/03/2007,1239.0000,357.0000,6175.0000,460.0000,700.0000
28/03/2007,1246.0000,356.0000,6200.0000,460.0000,700.0000
29/03/2007,1246.0000,356.0000,6225.0000,460.0000,700.0000
30/03/2007,1246.0000,356.0000,6225.0000,460.0000,700.0000
02/04/2007,1242.0000,355.0000,6200.0000,460.0000,700.0000
03/04/2007,1245.0000,354.0000,6175.0000,460.0000,700.0000
04/04/2007,1246.0000,353.0000,6150.0000,460.0000,700.0000
05/04/2007,1253.0000,355.0000,6150.0000,460.0000,700.0000
10/04/2007,1260.0000,360.0000,6275.0000,460.0000,675.0000
11/04/2007,1262.0000,363.0000,6350.0000,460.0000,675.0000
12/04/2007,1270.0000,369.0000,6400.0000,460.0000,675.0000
13/04/2007,1267.0000,371.0000,6450.0000,460.0000,675.0000
16/04/2007,1284.0000,381.0000,6475.0000,460.0000,675.0000
17/04/2007,1276.0000,376.0000,6500.0000,460.0000,675.0000
18/04/2007,1285.0000,378.0000,6500.0000,460.0000,675.0000
19/04/2007,1284.0000,377.0000,6450.0000,460.0000,675.0000
20/04/2007,1312.0000,378.0000,6400.0000,460.0000,650.0000
23/04/2007,1327.0000,386.0000,6400.0000,460.0000,650.0000
24/04/2007,1325.0000,384.0000,6400.0000,460.0000,650.0000
25/04/2007,1307.0000,377.0000,6350.0000,460.0000,650.0000
26/04/2007,1312.0000,380.0000,6200.0000,460.0000,650.0000
27/04/2007,1293.0000,372.0000,5950.0000,460.0000,630.0000
30/04/2007,1290.0000,373.0000,5950.0000,460.0000,630.0000
01/05/2007,1292.0000,371.0000,5950.0000,460.0000,630.0000
02/05/2007,1293.0000,373.0000,5950.0000,460.0000,630.0000
03/05/2007,1290.0000,373.0000,5950.0000,460.0000,630.0000
04/05/2007,1303.0000,374.0000,5950.0000,460.0000,630.0000
07/05/2007,1340.0000,381.0000,5950.0000,460.0000,630.0000
08/05/2007,1334.0000,378.0000,5975.0000,460.0000,630.0000
09/05/2007,1334.0000,373.0000,6000.0000,460.0000,615.0000
10/05/2007,1328.0000,366.0000,6075.0000,460.0000,615.0000
11/05/2007,1319.0000,362.0000,6350.0000,460.0000,615.0000
14/05/2007,1334.0000,368.0000,6350.0000,460.0000,615.0000
15/05/2007,1325.0000,362.0000,6325.0000,460.0000,600.0000
16/05/2007,1332.0000,362.0000,6250.0000,460.0000,600.0000
17/05/2007,1318.0000,359.0000,6225.0000,460.0000,600.0000
18/05/2007,1307.0000,361.0000,6200.0000,460.0000,590.0000
21/05/2007,1310.0000,365.0000,6200.0000,460.0000,590.0000
22/05/2007,1304.0000,374.0000,6200.0000,460.0000,590.0000
23/05/2007,1302.0000,378.0000,6225.0000,460.0000,590.0000
24/05/2007,1297.0000,376.0000,6225.0000,460.0000,590.0000
25/05/2007,1284.0000,368.0000,6225.0000,460.0000,590.0000
28/05/2007,1270.0000,368.0000,6200.0000,460.0000,580.0000
29/05/2007,1269.0000,369.0000,6200.0000,460.0000,580.0000
30/05/2007,1270.0000,369.0000,6150.0000,460.0000,580.0000
31/05/2007,1270.0000,368.0000,6115.0000,460.0000,570.0000
01/06/2007,1290.0000,370.0000,6070.0000,450.0000,550.0000
04/06/2007,1294.0000,374.0000,6020.0000,450.0000,550.0000
05/06/2007,1299.0000,372.0000,6000.0000,450.0000,530.0000
06/06/2007,1299.0000,370.0000,5980.0000,450.0000,510.0000
07/06/2007,1303.0000,370.0000,6020.0000,450.0000,510.0000
08/06/2007,1291.0000,368.0000,6070.0000,450.0000,500.0000
11/06/2007,1290.0000,367.0000,6100.0000,450.0000,500.0000
12/06/2007,1294.0000,371.0000,6100.0000,450.0000,480.0000
13/06/2007,1284.0000,367.0000,6100.0000,450.0000,480.0000
14/06/2007,1284.0000,369.0000,6080.0000,450.0000,480.0000
15/06/2007,1281.0000,369.0000,6060.0000,450.0000,480.0000
18/06/2007,1294.0000,373.0000,6060.0000,450.0000,480.0000
19/06/2007,1295.0000,372.0000,6075.0000,450.0000,480.0000
20/06/2007,1296.0000,371.0000,6090.0000,450.0000,460.0000
21/06/2007,1294.0000,374.0000,6250.0000,450.0000,460.0000
22/06/2007,1292.0000,375.0000,6250.0000,450.0000,430.0000
25/06/2007,1298.0000,376.0000,6200.0000,450.0000,430.0000
26/06/2007,1284.0000,370.0000,6150.0000,450.0000,430.0000
27/06/2007,1272.0000,366.0000,6120.0000,450.0000,430.0000
28/06/2007,1277.0000,368.0000,6175.0000,450.0000,430.0000
29/06/2007,1276.0000,368.0000,6250.0000,450.0000,430.0000
02/07/2007,1274.0000,369.0000,6250.0000,450.0000,430.0000
03/07/2007,1287.0000,370.0000,6200.0000,450.0000,430.0000
04/07/2007,1287.0000,368.0000,6125.0000,450.0000,400.0000
05/07/2007,1290.0000,366.0000,6100.0000,450.0000,400.0000
06/07/2007,1288.0000,365.0000,6025.0000,450.0000,400.0000
09/07/2007,1294.0000,366.0000,6025.0000,450.0000,380.0000
10/07/2007,1299.0000,369.0000,6025.0000,450.0000,380.0000
11/07/2007,1310.0000,369.0000,6025.0000,450.0000,380.0000
12/07/2007,1310.0000,368.0000,6025.0000,450.0000,380.0000
13/07/2007,1314.0000,370.0000,6025.0000,450.0000,380.0000
16/07/2007,1316.0000,368.0000,6000.0000,450.0000,380.0000
17/07/2007,1310.0000,368.0000,5980.0000,450.0000,380.0000
18/07/2007,1317.0000,367.0000,5960.0000,450.0000,380.0000
19/07/2007,1323.0000,369.0000,5960.0000,450.0000,380.0000
20/07/2007,1325.0000,372.0000,6000.0000,450.0000,380.0000
23/07/2007,1338.0000,372.0000,6025.0000,450.0000,380.0000
24/07/2007,1331.0000,372.0000,6040.0000,450.0000,380.0000
25/07/2007,1327.0000,368.0000,6100.0000,450.0000,380.0000
26/07/2007,1325.0000,365.0000,6120.0000,450.0000,390.0000
27/07/2007,1317.0000,364.0000,6120.0000,450.0000,390.0000
30/07/2007,1281.0000,361.0000,6100.0000,450.0000,400.0000
31/07/2007,1293.0000,365.0000,6075.0000,450.0000,410.0000
01/08/2007,1281.0000,366.0000,6050.0000,450.0000,440.0000
02/08/2007,1285.0000,365.0000,6025.0000,450.0000,470.0000
03/08/2007,1287.0000,365.0000,6060.0000,450.0000,470.0000
06/08/2007,1297.0000,365.0000,6100.0000,450.0000,490.0000
07/08/2007,1286.0000,363.0000,6150.0000,450.0000,490.0000
08/08/2007,1285.0000,362.0000,6150.0000,450.0000,490.0000
09/08/2007,1282.0000,364.0000,6150.0000,450.0000,490.0000
10/08/2007,1270.0000,357.0000,6125.0000,450.0000,490.0000
13/08/2007,1274.0000,354.0000,6100.0000,450.0000,490.0000
14/08/2007,1280.0000,356.0000,6100.0000,450.0000,490.0000
15/08/2007,1265.0000,352.0000,6100.0000,450.0000,490.0000
16/08/2007,1258.0000,345.0000,6100.0000,450.0000,490.0000
17/08/2007,1232.0000,334.0000,6080.0000,450.0000,490.0000
20/08/2007,1243.0000,331.0000,6080.0000,450.0000,490.0000
21/08/2007,1249.0000,329.0000,6080.0000,450.0000,490.0000
22/08/2007,1238.0000,319.0000,6080.0000,450.0000,490.0000
23/08/2007,1249.0000,326.0000,6080.0000,450.0000,490.0000
24/08/2007,1241.0000,327.0000,6100.0000,450.0000,490.0000
27/08/2007,1251.0000,331.0000,6100.0000,450.0000,490.0000
28/08/2007,1260.0000,334.0000,6100.0000,450.0000,490.0000
29/08/2007,1258.0000,329.0000,6125.0000,450.0000,490.0000
30/08/2007,1264.0000,332.0000,6150.0000,450.0000,475.0000
31/08/2007,1273.0000,334.0000,6175.0000,450.0000,475.0000
03/09/2007,1274.0000,335.0000,6175.0000,450.0000,475.0000
04/09/2007,1279.0000,334.0000,6175.0000,450.0000,475.0000
05/09/2007,1280.0000,334.0000,6200.0000,450.0000,475.0000
06/09/2007,1281.0000,336.0000,6225.0000,450.0000,475.0000
07/09/2007,1290.0000,338.0000,6225.0000,450.0000,475.0000
10/09/2007,1298.0000,337.0000,6225.0000,450.0000,475.0000
11/09/2007,1295.0000,335.0000,6225.0000,450.0000,475.0000
12/09/2007,1307.0000,336.0000,6200.0000,450.0000,475.0000
13/09/2007,1303.0000,336.0000,6200.0000,450.0000,475.0000
14/09/2007,1294.0000,333.0000,6200.0000,450.0000,475.0000
17/09/2007,1302.0000,331.0000,6225.0000,450.0000,475.0000
18/09/2007,1304.0000,334.0000,6250.0000,450.0000,475.0000
19/09/2007,1312.0000,335.0000,6250.0000,450.0000,475.0000
20/09/2007,1315.0000,335.0000,6250.0000,450.0000,480.0000
21/09/2007,1343.0000,342.0000,6225.0000,450.0000,490.0000
24/09/2007,1335.0000,342.0000,6200.0000,450.0000,490.0000
25/09/2007,1339.0000,343.0000,6175.0000,450.0000,495.0000
26/09/2007,1350.0000,341.0000,6150.0000,450.0000,495.0000
27/09/2007,1349.0000,342.0000,6125.0000,450.0000,520.0000
28/09/2007,1366.0000,345.0000,6125.0000,450.0000,520.0000
01/10/2007,1389.0000,349.0000,6150.0000,450.0000,520.0000
02/10/2007,1360.0000,356.0000,6175.0000,450.0000,530.0000
03/10/2007,1361.0000,352.0000,6200.0000,450.0000,530.0000
04/10/2007,1356.0000,360.0000,6200.0000,450.0000,530.0000
05/10/2007,1369.0000,371.0000,6200.0000,450.0000,530.0000
08/10/2007,1373.0000,367.0000,6200.0000,450.0000,550.0000
09/10/2007,1358.0000,362.0000,6200.0000,450.0000,550.0000
10/10/2007,1377.0000,367.0000,6200.0000,450.0000,570.0000
11/10/2007,1392.0000,376.0000,6225.0000,450.0000,580.0000
12/10/2007,1402.0000,378.0000,6250.0000,450.0000,580.0000
15/10/2007,1424.0000,380.0000,6275.0000,450.0000,580.0000
16/10/2007,1425.0000,375.0000,6275.0000,450.0000,580.0000
17/10/2007,1414.0000,370.0000,6300.0000,450.0000,580.0000
18/10/2007,1447.0000,374.0000,6325.0000,450.0000,580.0000
19/10/2007,1455.0000,374.0000,6325.0000,450.0000,580.0000
22/10/2007,1441.0000,361.0000,6325.0000,450.0000,580.0000
23/10/2007,1440.0000,364.0000,6325.0000,450.0000,580.0000
24/10/2007,1440.0000,364.0000,6325.0000,450.0000,575.0000
25/10/2007,1443.0000,360.0000,6300.0000,450.0000,565.0000
26/10/2007,1455.0000,370.0000,6275.0000,450.0000,565.0000
29/10/2007,1462.0000,375.0000,6250.0000,450.0000,565.0000
30/10/2007,1449.0000,373.0000,6250.0000,450.0000,565.0000
31/10/2007,1444.0000,371.0000,6250.0000,450.0000,565.0000
01/11/2007,1456.0000,374.0000,6300.0000,450.0000,565.0000
02/11/2007,1439.0000,371.0000,6350.0000,450.0000,555.0000
05/11/2007,1458.0000,376.0000,6375.0000,450.0000,555.0000
06/11/2007,1465.0000,374.0000,6400.0000,450.0000,555.0000
07/11/2007,1484.0000,383.0000,6525.0000,450.0000,555.0000
08/11/2007,1462.0000,373.0000,6550.0000,450.0000,555.0000
09/11/2007,1453.0000,373.0000,6575.0000,450.0000,545.0000
12/11/2007,1428.0000,370.0000,6675.0000,450.0000,545.0000
13/11/2007,1415.0000,368.0000,6750.0000,450.0000,535.0000
14/11/2007,1432.0000,372.0000,6700.0000,450.0000,535.0000
15/11/2007,1435.0000,372.0000,6700.0000,450.0000,535.0000
16/11/2007,1428.0000,368.0000,6675.0000,450.0000,535.0000
19/11/2007,1455.0000,365.0000,6675.0000,450.0000,525.0000
20/11/2007,1462.0000,362.0000,6675.0000,450.0000,515.0000
21/11/2007,1475.0000,366.0000,6775.0000,450.0000,515.0000
22/11/2007,1470.0000,359.0000,6800.0000,450.0000,500.0000
23/11/2007,1478.0000,357.0000,6800.0000,450.0000,500.0000
26/11/2007,1485.0000,360.0000,6800.0000,450.0000,485.0000
27/11/2007,1470.0000,358.0000,6800.0000,450.0000,485.0000
28/11/2007,1437.0000,347.0000,6775.0000,450.0000,475.0000
29/11/2007,1444.0000,348.0000,6775.0000,450.0000,475.0000
30/11/2007,1443.0000,347.0000,6775.0000,450.0000,475.0000
03/12/2007,1454.0000,354.0000,6775.0000,450.0000,475.0000
04/12/2007,1464.0000,352.0000,6825.0000,450.0000,475.0000
05/12/2007,1475.0000,352.0000,6825.0000,450.0000,460.0000
06/12/2007,1466.0000,352.0000,6825.0000,450.0000,460.0000
07/12/2007,1468.0000,348.0000,6825.0000,450.0000,460.0000
10/12/2007,1462.0000,346.0000,6800.0000,450.0000,450.0000
11/12/2007,1466.0000,346.0000,6800.0000,450.0000,450.0000
12/12/2007,1468.0000,349.0000,6800.0000,450.0000,440.0000
13/12/2007,1478.0000,349.0000,6800.0000,450.0000,440.0000
14/12/2007,1476.0000,347.0000,6800.0000,450.0000,430.0000
17/12/2007,1478.0000,351.0000,6800.0000,450.0000,430.0000
18/12/2007,1486.0000,356.0000,6800.0000,450.0000,430.0000
19/12/2007,1518.0000,359.0000,6800.0000,450.0000,430.0000
20/12/2007,1512.0000,354.0000,6800.0000,450.0000,430.0000
21/12/2007,1516.0000,354.0000,6825.0000,450.0000,430.0000
24/12/2007,1527.0000,357.0000,6825.0000,450.0000,415.0000
27/12/2007,1531.0000,366.0000,6850.0000,450.0000,415.0000
28/12/2007,1537.0000,365.0000,6850.0000,450.0000,415.0000
31/12/2007,1537.0000,368.0000,6850.0000,450.0000,415.0000
02/01/2008,1530.0000,370.0000,6850.0000,450.0000,415.0000
03/01/2008,1545.0000,375.0000,6850.0000,450.0000,405.0000
04/01/2008,1553.0000,376.0000,6870.0000,450.0000,405.0000
07/01/2008,1530.0000,367.0000,6890.0000,450.0000,405.0000
08/01/2008,1539.0000,374.0000,6950.0000,450.0000,405.0000
09/01/2008,1558.0000,380.0000,7025.0000,450.0000,405.0000
10/01/2008,1540.0000,374.0000,7050.0000,450.0000,405.0000
11/01/2008,1562.0000,378.0000,7050.0000,450.0000,410.0000
14/01/2008,1580.0000,381.0000,7050.0000,450.0000,410.0000
15/01/2008,1581.0000,382.0000,7050.0000,450.0000,410.0000
16/01/2008,1560.0000,378.0000,7050.0000,450.0000,415.0000
17/01/2008,1565.0000,374.0000,7050.0000,450.0000,415.0000
18/01/2008,1549.0000,368.0000,7050.0000,450.0000,415.0000
21/01/2008,1560.0000,371.0000,7050.0000,450.0000,415.0000
22/01/2008,1515.0000,363.0000,7030.0000,450.0000,415.0000
23/01/2008,1552.0000,370.0000,7010.0000,450.0000,415.0000
24/01/2008,1575.0000,370.0000,6950.0000,450.0000,415.0000
25/01/2008,1645.0000,378.0000,7000.0000,450.0000,415.0000
28/01/2008,1682.0000,383.0000,7120.0000,450.0000,415.0000
29/01/2008,1704.0000,387.0000,7300.0000,450.0000,415.0000
30/01/2008,1692.0000,390.0000,7300.0000,450.0000,415.0000
31/01/2008,1691.0000,389.0000,7300.0000,450.0000,415.0000
01/02/2008,1736.0000,393.0000,7325.0000,450.0000,415.0000
04/02/2008,1792.0000,419.0000,7400.0000,450.0000,415.0000
05/02/2008,1785.0000,424.0000,7440.0000,450.0000,415.0000
06/02/2008,1781.0000,419.0000,7440.0000,450.0000,415.0000
07/02/2008,1831.0000,426.0000,7570.0000,450.0000,415.0000
08/02/2008,1850.0000,430.0000,7850.0000,450.0000,415.0000
11/02/2008,1894.0000,442.0000,8075.0000,450.0000,420.0000
12/02/2008,1974.0000,450.0000,8650.0000,450.0000,420.0000
13/02/2008,1915.0000,428.0000,8650.0000,450.0000,420.0000
14/02/2008,2008.0000,446.0000,8725.0000,450.0000,420.0000
15/02/2008,2014.0000,442.0000,8725.0000,450.0000,420.0000
18/02/2008,2080.0000,455.0000,8875.0000,450.0000,420.0000
19/02/2008,2145.0000,481.0000,8950.0000,450.0000,420.0000
20/02/2008,2110.0000,486.0000,9080.0000,450.0000,420.0000
21/02/2008,2165.0000,505.0000,9080.0000,450.0000,420.0000
22/02/2008,2183.0000,510.0000,9080.0000,450.0000,420.0000
25/02/2008,2160.0000,516.0000,9080.0000,450.0000,425.0000
26/02/2008,2127.0000,515.0000,9050.0000,450.0000,425.0000
27/02/2008,2170.0000,558.0000,9030.0000,450.0000,425.0000
28/02/2008,2102.0000,542.0000,9030.0000,450.0000,425.0000
29/02/2008,2165.0000,588.0000,9075.0000,450.0000,425.0000
03/03/2008,2174.0000,582.0000,9075.0000,450.0000,425.0000
04/03/2008,2280.0000,585.0000,9075.0000,450.0000,425.0000
05/03/2008,2242.0000,553.0000,9300.0000,450.0000,425.0000
06/03/2008,2263.0000,555.0000,9400.0000,450.0000,425.0000
07/03/2008,2169.0000,518.0000,9425.0000,450.0000,425.0000
10/03/2008,2075.0000,500.0000,9425.0000,450.0000,425.0000
11/03/2008,2002.0000,473.0000,9425.0000,450.0000,425.0000
12/03/2008,2020.0000,486.0000,9400.0000,450.0000,425.0000
13/03/2008,2080.0000,511.0000,9325.0000,450.0000,425.0000
14/03/2008,2095.0000,507.0000,9300.0000,450.0000,425.0000
17/03/2008,2075.0000,508.0000,9300.0000,450.0000,425.0000
18/03/2008,1960.0000,470.0000,9250.0000,450.0000,425.0000
19/03/2008,1970.0000,475.0000,9250.0000,450.0000,425.0000
20/03/2008,1900.0000,453.0000,9250.0000,450.0000,425.0000
25/03/2008,1895.0000,445.0000,9150.0000,450.0000,425.0000
26/03/2008,1977.0000,458.0000,9150.0000,450.0000,425.0000
27/03/2008,2018.0000,458.0000,9150.0000,450.0000,425.0000
28/03/2008,2037.0000,448.0000,9150.0000,450.0000,425.0000
31/03/2008,2030.0000,446.0000,9050.0000,450.0000,425.0000
01/04/2008,1955.0000,435.0000,8975.0000,450.0000,425.0000
02/04/2008,1935.0000,439.0000,8925.0000,450.0000,425.0000
03/04/2008,1985.0000,448.0000,8925.0000,450.0000,420.0000
04/04/2008,1980.0000,440.0000,8925.0000,450.0000,415.0000
07/04/2008,2025.0000,448.0000,8925.0000,450.0000,415.0000
08/04/2008,2023.0000,458.0000,9050.0000,450.0000,415.0000
09/04/2008,2025.0000,455.0000,9050.0000,450.0000,415.0000
10/04/2008,2028.0000,460.0000,9050.0000,450.0000,410.0000
11/04/2008,2015.0000,462.0000,9050.0000,450.0000,410.0000
14/04/2008,1970.0000,464.0000,9050.0000,450.0000,410.0000
15/04/2008,2005.0000,463.0000,9050.0000,450.0000,410.0000
16/04/2008,1985.0000,456.0000,9075.0000,450.0000,410.0000
17/04/2008,2043.0000,465.0000,9125.0000,450.0000,410.0000
18/04/2008,2069.0000,462.0000,9125.0000,450.0000,405.0000
21/04/2008,2028.0000,457.0000,9125.0000,450.0000,405.0000
22/04/2008,1980.0000,454.0000,9125.0000,450.0000,400.0000
23/04/2008,2038.0000,457.0000,9125.0000,450.0000,400.0000
24/04/2008,2010.0000,448.0000,9125.0000,450.0000,400.0000
25/04/2008,1960.0000,438.0000,9125.0000,450.0000,400.0000
28/04/2008,1982.0000,445.0000,9125.0000,450.0000,390.0000
29/04/2008,1970.0000,435.0000,9150.0000,450.0000,390.0000
30/04/2008,1935.0000,426.0000,9150.0000,450.0000,390.0000
01/05/2008,1940.0000,425.0000,9175.0000,450.0000,390.0000
02/05/2008,1840.0000,405.0000,9200.0000,450.0000,380.0000
05/05/2008,1909.0000,420.0000,9200.0000,450.0000,380.0000
06/05/2008,1934.0000,425.0000,9200.0000,450.0000,380.0000
07/05/2008,1944.0000,428.0000,9250.0000,450.0000,380.0000
08/05/2008,1974.0000,427.0000,9250.0000,450.0000,370.0000
09/05/2008,2050.0000,440.0000,9400.0000,450.0000,370.0000
12/05/2008,2063.0000,443.0000,9475.0000,450.0000,370.0000
13/05/2008,2088.0000,443.0000,9475.0000,450.0000,370.0000
14/05/2008,2070.0000,437.0000,9475.0000,450.0000,370.0000
15/05/2008,2025.0000,435.0000,9475.0000,450.0000,360.0000
16/05/2008,2085.0000,437.0000,9475.0000,450.0000,350.0000
19/05/2008,2155.0000,454.0000,9500.0000,450.0000,350.0000
20/05/2008,2170.0000,452.0000,9650.0000,450.0000,350.0000
21/05/2008,2175.0000,451.0000,9700.0000,450.0000,350.0000
22/05/2008,2230.0000,449.0000,9850.0000,450.0000,350.0000
23/05/2008,2170.0000,455.0000,9875.0000,450.0000,350.0000
26/05/2008,2190.0000,457.0000,9875.0000,450.0000,350.0000
27/05/2008,2187.0000,454.0000,9875.0000,450.0000,350.0000
28/05/2008,2118.0000,445.0000,9900.0000,450.0000,340.0000
29/05/2008,2055.0000,435.0000,9900.0000,450.0000,340.0000
30/05/2008,1972.0000,428.0000,9800.0000,450.0000,330.0000
02/06/2008,1998.0000,436.0000,9800.0000,450.0000,330.0000
03/06/2008,2040.0000,440.0000,9800.0000,450.0000,320.0000
04/06/2008,2007.0000,434.0000,9750.0000,450.0000,320.0000
05/06/2008,2002.0000,430.0000,9650.0000,450.0000,320.0000
06/06/2008,2050.0000,435.0000,9550.0000,450.0000,320.0000
09/06/2008,2085.0000,438.0000,9525.0000,450.0000,310.0000
10/06/2008,2032.0000,430.0000,9525.0000,450.0000,310.0000
11/06/2008,2033.0000,425.0000,9525.0000,450.0000,310.0000
12/06/2008,2005.0000,426.0000,9525.0000,450.0000,300.0000
13/06/2008,2035.0000,440.0000,9650.0000,450.0000,300.0000
16/06/2008,2030.0000,450.0000,9800.0000,450.0000,300.0000
17/06/2008,2065.0000,465.0000,10025.0000,450.0000,300.0000
18/06/2008,2090.0000,465.0000,10050.0000,450.0000,300.0000
19/06/2008,2092.0000,468.0000,10100.0000,450.0000,300.0000
20/06/2008,2063.0000,472.0000,10050.0000,450.0000,300.0000
23/06/2008,2073.0000,479.0000,10025.0000,450.0000,300.0000
24/06/2008,2045.0000,472.0000,10000.0000,450.0000,300.0000
25/06/2008,2020.0000,468.0000,9925.0000,450.0000,300.0000
26/06/2008,2040.0000,468.0000,9775.0000,450.0000,300.0000
27/06/2008,2080.0000,475.0000,9750.0000,450.0000,300.0000
30/06/2008,2075.0000,475.0000,9725.0000,450.0000,300.0000
01/07/2008,2080.0000,467.0000,9725.0000,450.0000,300.0000
02/07/2008,2090.0000,472.0000,9750.0000,450.0000,300.0000
03/07/2008,2075.0000,471.0000,9825.0000,450.0000,300.0000
04/07/2008,2036.0000,462.0000,9825.0000,450.0000,300.0000
07/07/2008,2000.0000,455.0000,9825.0000,450.0000,300.0000
08/07/2008,2000.0000,451.0000,9800.0000,450.0000,300.0000
09/07/2008,1960.0000,444.0000,9750.0000,450.0000,305.0000
10/07/2008,1985.0000,448.0000,9700.0000,450.0000,305.0000
11/07/2008,2037.0000,455.0000,9650.0000,450.0000,305.0000
14/07/2008,2045.0000,458.0000,9650.0000,450.0000,305.0000
15/07/2008,2012.0000,450.0000,9600.0000,450.0000,305.0000
16/07/2008,1957.0000,445.0000,9600.0000,450.0000,305.0000
17/07/2008,1946.0000,436.0000,9600.0000,450.0000,305.0000
18/07/2008,1865.0000,424.0000,9575.0000,450.0000,305.0000
21/07/2008,1865.0000,421.0000,9550.0000,450.0000,305.0000
22/07/2008,1880.0000,424.0000,9475.0000,450.0000,305.0000
23/07/2008,1804.0000,396.0000,9450.0000,450.0000,305.0000
24/07/2008,1739.0000,390.0000,9350.0000,450.0000,305.0000
25/07/2008,1744.0000,394.0000,9250.0000,450.0000,305.0000
28/07/2008,1764.0000,390.0000,8900.0000,450.0000,305.0000
29/07/2008,1765.0000,393.0000,8750.0000,450.0000,305.0000
30/07/2008,1760.0000,385.0000,8550.0000,450.0000,305.0000
31/07/2008,1758.0000,380.0000,8325.0000,450.0000,305.0000
01/08/2008,1740.0000,380.0000,8225.0000,450.0000,305.0000
04/08/2008,1627.0000,372.0000,8000.0000,450.0000,305.0000
05/08/2008,1546.0000,355.0000,7900.0000,450.0000,305.0000
06/08/2008,1585.0000,355.0000,7800.0000,450.0000,305.0000
07/08/2008,1610.0000,355.0000,7800.0000,450.0000,305.0000
08/08/2008,1580.0000,348.0000,7800.0000,450.0000,305.0000
11/08/2008,1578.0000,335.0000,7600.0000,450.0000,305.0000
12/08/2008,1485.0000,310.0000,7200.0000,450.0000,305.0000
13/08/2008,1520.0000,318.0000,6950.0000,450.0000,305.0000
14/08/2008,1535.0000,328.0000,6400.0000,450.0000,305.0000
15/08/2008,1448.0000,291.0000,5950.0000,450.0000,305.0000
18/08/2008,1450.0000,299.0000,5200.0000,450.0000,305.0000
19/08/2008,1317.0000,273.0000,4900.0000,460.0000,300.0000
20/08/2008,1365.0000,290.0000,4200.0000,460.0000,300.0000
21/08/2008,1395.0000,290.0000,3850.0000,460.0000,300.0000
22/08/2008,1485.0000,298.0000,4100.0000,460.0000,300.0000
25/08/2008,1424.0000,293.0000,5000.0000,460.0000,300.0000
26/08/2008,1445.0000,294.0000,5600.0000,460.0000,300.0000
27/08/2008,1438.0000,295.0000,6200.0000,460.0000,300.0000
28/08/2008,1450.0000,294.0000,6200.0000,460.0000,300.0000
29/08/2008,1475.0000,297.0000,6200.0000,460.0000,300.0000
01/09/2008,1436.0000,307.0000,6100.0000,460.0000,300.0000
02/09/2008,1410.0000,292.0000,5900.0000,460.0000,300.0000
03/09/2008,1415.0000,294.0000,4900.0000,460.0000,300.0000
04/09/2008,1368.0000,286.0000,4500.0000,460.0000,300.0000
05/09/2008,1380.0000,284.0000,4750.0000,460.0000,300.0000
08/09/2008,1385.0000,278.0000,4750.0000,460.0000,300.0000
09/09/2008,1340.0000,264.0000,4750.0000,460.0000,300.0000
10/09/2008,1230.0000,226.0000,4600.0000,460.0000,300.0000
11/09/2008,1176.0000,226.0000,4375.0000,460.0000,300.0000
12/09/2008,1176.0000,245.0000,4375.0000,460.0000,300.0000
15/09/2008,1225.0000,249.0000,4375.0000,460.0000,300.0000
16/09/2008,1137.0000,232.0000,4325.0000,460.0000,300.0000
17/09/2008,1105.0000,228.0000,4325.0000,460.0000,300.0000
18/09/2008,1125.0000,242.0000,4325.0000,460.0000,300.0000
19/09/2008,1115.0000,240.0000,4325.0000,460.0000,300.0000
22/09/2008,1180.0000,245.0000,4325.0000,460.0000,300.0000
23/09/2008,1235.0000,255.0000,4375.0000,455.0000,295.0000
24/09/2008,1200.0000,253.0000,4375.0000,455.0000,295.0000
25/09/2008,1205.0000,252.0000,4375.0000,455.0000,295.0000
26/09/2008,1195.0000,242.0000,4375.0000,455.0000,295.0000
29/09/2008,1126.0000,226.0000,4375.0000,455.0000,290.0000
30/09/2008,1058.0000,210.0000,4350.0000,455.0000,290.0000
01/10/2008,1035.0000,206.0000,4050.0000,455.0000,290.0000
02/10/2008,1020.0000,209.0000,3600.0000,455.0000,290.0000
03/10/2008,968.0000,205.0000,3350.0000,455.0000,290.0000
06/10/2008,940.0000,204.0000,3300.0000,455.0000,285.0000
07/10/2008,1010.0000,204.0000,3300.0000,455.0000,285.0000
08/10/2008,988.0000,204.0000,3300.0000,455.0000,285.0000
09/10/2008,1000.0000,201.0000,3300.0000,455.0000,275.0000
10/10/2008,1020.0000,205.0000,3300.0000,455.0000,275.0000
13/10/2008,1000.0000,196.0000,3300.0000,455.0000,275.0000
14/10/2008,1036.0000,208.0000,3250.0000,455.0000,265.0000
15/10/2008,1012.0000,202.0000,2900.0000,455.0000,265.0000
16/10/2008,932.0000,193.0000,2350.0000,455.0000,265.0000
17/10/2008,900.0000,183.0000,1900.0000,455.0000,265.0000
20/10/2008,930.0000,187.0000,1700.0000,455.0000,250.0000
21/10/2008,887.0000,185.0000,1700.0000,455.0000,250.0000
22/10/2008,875.0000,182.0000,1800.0000,455.0000,250.0000
23/10/2008,840.0000,175.0000,2050.0000,455.0000,250.0000
24/10/2008,790.0000,173.0000,2050.0000,445.0000,240.0000
27/10/2008,782.0000,170.0000,1600.0000,445.0000,240.0000
28/10/2008,820.0000,175.0000,1600.0000,445.0000,240.0000
29/10/2008,805.0000,184.0000,1600.0000,445.0000,240.0000
30/10/2008,875.0000,209.0000,1600.0000,445.0000,230.0000
